FID,uai,nom,nature,code_nature,statut_public_prive,type_contrat_prive,code_type_contrat_prive,adresse,insee,code_postal,commune,telephone,fax,web,mail,restauration,hebergement,ulis,segpa,section_sport,section_internationale,appartenance_education_prioritaire,greta,siren_siret,nombre_d_eleves,effectifs_par_uai,fiche_onisep,precision_localisation,date_ouverture,etat,ministere_tutelle,multi_uai,pial,zone_animation_pedagogique,code_zone_animation_pedagogique,circonscription,ips_par_uai,datemaj,gid,the_geom
edu_education.college.5272,0693137K,Collège Saint-Louis de la Guillotière,COLLEGE,340,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,30,10 rue du Béguin ,69387,69007,Lyon 7e Arrondissement,+33478720432,+33478692781,https://www.collegesaintlouis.org/,college.stlouis@centresaintmarc.fr,true,false,false,false,false,false,,false,77564732400026,605,"{""2019-2020"": 602, ""2020-2021"": 610, ""2021-2022"": 602, ""2022-2023"": 604, ""2023-2024"": 601, ""2024-2025"": 605}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.17890,Numéro de rue,1983-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692922B,,,,"{""2016-2017"": 112, ""2017-2018"": 114.9, ""2018-2019"": 118.4, ""2019-2020"": 117.7, ""2020-2021"": 119.8, ""2021-2022"": 121.9, ""2022-2023"": 126, ""2023-2024"": 127.8, ""2024-2025"": 127.7}",2025-10-07,5272,POINT (4.849077936086817 45.748722438472804)
edu_education.college.5343,0694344X,Ecole secondaire privée La Maison d'Arqam,COLLEGE,340,Privé,HORS CONTRAT,10,27 rue DES FRERES AMADEO 69200 VENISSIEUX,69259,69200,Vénissieux,+33472625220,,,accueil.lamaisondarqam@gmail.com,false,false,false,false,,,,false,80321575500015,,,,Numéro de rue,2018-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5343,POINT (4.890471608817136 45.71174777369062)
edu_education.college.5344,0694356K,Ecole secondaire privée Horizons,COLLEGE,340,Privé,HORS CONTRAT,10,74 boulevard du 11 Novembre 1918 69100 VILLEURBANNE,69266,69100,Villeurbanne,+33659967454,,,ecole.horizons@gmail.com,false,false,false,false,,,,false,39189510900026,,,,Numéro de rue,2018-08-12,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5344,POINT (4.8672874634387355 45.7786296142956)
edu_education.college.5274,0693243A,Collège la Xavière,COLLEGE,340,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,30,1 rue des Fontaines ,69270,69970,Chaponnay,+33478964750,,https://www.cslaxaviere.fr,clg.laxaviere.chap@cslaxaviere.fr,true,false,false,false,false,false,,false,77975901800038,687,"{""2019-2020"": 734, ""2020-2021"": 743, ""2021-2022"": 750, ""2022-2023"": 708, ""2023-2024"": 701, ""2024-2025"": 687}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13300,Numéro de rue,1985-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0690551Z,,,,"{""2016-2017"": 130.9, ""2017-2018"": 123.6, ""2018-2019"": 126.7, ""2019-2020"": 129.2, ""2020-2021"": 132, ""2021-2022"": 134.2, ""2022-2023"": 131.4, ""2023-2024"": 136.2, ""2024-2025"": 137.1}",2025-10-07,5274,POINT (4.933134001034666 45.63114702195263)
edu_education.college.5276,0693286X,Collège Jacques Coeur,COLLEGE,340,Public,SANS OBJET,99,8 rue du Charpenay ,69112,69210,Lentilly,+33474721919,+33474019716,https://jacquescoeur-lentilly.ent.auvergnerhonealpes.fr/,ce.0693286x@ac-lyon.fr,true,false,true,false,true,false,,true,19693286700019,799,"{""2019-2020"": 834, ""2020-2021"": 813, ""2021-2022"": 789, ""2022-2023"": 764, ""2023-2024"": 794, ""2024-2025"": 799}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12617,Numéro de rue,1987-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693286X,,,Circonscription d'inspection du 1er degré de l'Arbresle,"{""2016-2017"": 131.9, ""2017-2018"": 131.8, ""2018-2019"": 126.9, ""2019-2020"": 128.7, ""2020-2021"": 127.1, ""2021-2022"": 129.3, ""2022-2023"": 131.8, ""2023-2024"": 131.6, ""2024-2025"": 131.6}",2025-10-07,5276,POINT (4.665184441281357 45.816364437642605)
edu_education.college.5345,0694357L,Collège Aux Lazaristes - La Salle,COLLEGE,340,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,30,Chemin de la Sablière ,69116,69760,Limonest,+33472101034,,https://www.auxlazaristeslasalle.fr/nos-colleges/nos-colleges-limonest/,college.limonest@auxlazaristeslasalle.fr,true,true,false,false,false,false,,false,30461408400016,247,"{""2023-2024"": 244, ""2024-2025"": 247}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.24099,Rue,2018-08-12,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0694357L,,,,"{""2023-2024"": 140.9, ""2024-2025"": 145.1}",2025-10-07,5345,POINT (4.768763488886685 45.83467173248947)
edu_education.college.5277,0693287Y,Collège Paul d'Aubarède,COLLEGE,340,Public,SANS OBJET,99,85 avenue Charles de Gaulle ,69204,69230,Saint-Genis-Laval,+33472399007,+33478560297,https://daubarede.etab.ac-lyon.fr/spip/,0693287y@ac-lyon.fr,true,false,false,false,true,false,,false,19693287500012,298,"{""2019-2020"": 359, ""2020-2021"": 341, ""2021-2022"": 330, ""2022-2023"": 318, ""2023-2024"": 281, ""2024-2025"": 298}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.17587,Numéro de rue,1987-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693287Y,,,Circonscription d'inspection du 1er degré d'Irigny - Mions,"{""2016-2017"": 113, ""2017-2018"": 113.7, ""2018-2019"": 113.4, ""2019-2020"": 112.5, ""2020-2021"": 111.7, ""2021-2022"": 111.3, ""2022-2023"": 111.3, ""2023-2024"": 108.3, ""2024-2025"": 107.8}",2025-10-07,5277,POINT (4.791910334046764 45.68185819207675)
edu_education.college.5346,0694358M,Ecole secondaire privée Centre de Référence pour l'Evaluation Neuropsychologique de l'Enfant,COLLEGE,340,Privé,HORS CONTRAT,10,62 rue Montgolfier 69006 LYON,69386,69006,Lyon 6e Arrondissement,+33428298910,,,lyon@cerene-education.fr,true,false,false,false,,,,false,50830344300065,,,,Numéro de rue,2018-10-04,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5346,POINT (4.8490113877258825 45.77180847884495)
edu_education.college.5280,0693331W,Collège Louis Leprince-Ringuet,COLLEGE,340,Public,SANS OBJET,99,20 rue Louis Rey BP 220 ,69277,69740,Genas,+33478406192,+33472472389,https://louisleprinceringuet-genas.ent.auvergnerhonealpes.fr/,ce.0693331W@ac-lyon.fr,true,false,false,false,true,false,,false,19693331100017,900,"{""2019-2020"": 814, ""2020-2021"": 864, ""2021-2022"": 893, ""2022-2023"": 878, ""2023-2024"": 887, ""2024-2025"": 900}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9533,Numéro de rue,1988-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693331W,,,Circonscription d'inspection du 1er degré de Saint Pierre de Chandieu,"{""2016-2017"": 130, ""2017-2018"": 129.5, ""2018-2019"": 121.7, ""2019-2020"": 127.7, ""2020-2021"": 124.5, ""2021-2022"": 127, ""2022-2023"": 124.8, ""2023-2024"": 125, ""2024-2025"": 125.2}",2025-10-07,5280,POINT (5.011371984237088 45.73221016780147)
edu_education.college.5282,0693365H,Collège Françoise Dolto,COLLEGE,340,Public,SANS OBJET,99,58 avenue Paul Doumer ,69043,69630,Chaponost,+33478879512,+33478454398,https://college-dolto-chaponost.etab.ac-lyon.fr/spip/,ce.0693365H@ac-lyon.fr,true,false,true,false,true,false,,false,19693365900019,636,"{""2019-2020"": 451, ""2020-2021"": 519, ""2021-2022"": 583, ""2022-2023"": 648, ""2023-2024"": 642, ""2024-2025"": 636}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1203,Numéro de rue,1989-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693890D,,,Circonscription d'inspection du 1er degré de Grézieu la Varenne,"{""2016-2017"": 131.1, ""2017-2018"": 132.2, ""2018-2019"": 127.5, ""2019-2020"": 132.7, ""2020-2021"": 127.2, ""2021-2022"": 125.2, ""2022-2023"": 130.5, ""2023-2024"": 129.6, ""2024-2025"": 131.4}",2025-10-07,5282,POINT (4.7457639999221355 45.71039305581111)
edu_education.college.5347,0694361R,Ecole secondaire privée à enseignement spécifique Nescens,COLLEGE SPECIALISE,352,Privé,HORS CONTRAT,10,13 place Gutenberg 69300 CALUIRE ET CUIRE,69034,69300,Caluire-et-Cuire,+33630933496,,,contact@college-nescens.com,false,false,true,false,,,,false,,,,,Numéro de rue,2018-10-12,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5347,POINT (4.850506594045788 45.794468120445956)
edu_education.college.5294,0693479G,Collège de la cité scolaire internationale,COLLEGE,340,Public,SANS OBJET,99,2 place de Montréal ,69387,69361,Lyon 7e Arrondissement,+33478696006,+33478696036,https://csilyon.ent.auvergnerhonealpes.fr/,ce.0693479G@ac-lyon.fr,true,false,false,false,false,true,,true,19693479800014,706,"{""2019-2020"": 700, ""2020-2021"": 693, ""2021-2022"": 703, ""2022-2023"": 706, ""2023-2024"": 705, ""2024-2025"": 706}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8395,Numéro de rue,1992-06-04,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692578C,,,,"{""2016-2017"": 144.5, ""2017-2018"": 142.9, ""2018-2019"": 143.1, ""2019-2020"": 142.7, ""2020-2021"": 143.3, ""2021-2022"": 146.6, ""2022-2023"": 146.7, ""2023-2024"": 147.4, ""2024-2025"": 147.6}",2025-10-07,5294,POINT (4.821920579586814 45.72830363050331)
edu_education.college.5295,0693486P,Section d'enseignement général et professionnel adapté du Collège privé Mère Térésa,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,30,37 rue GERVAIS BUSSIERE 69100 VILLEURBANNE,69266,69100,Villeurbanne,+33478934382,,,directioncollege@ecmteresa.fr,true,false,false,false,,,,false,77978605200034,,,,Numéro de rue,1991-08-25,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5295,POINT (4.869906491245023 45.773743851297176)
edu_education.college.5297,0693491V,Collège Beth Menahem,COLLEGE,340,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,30,293 rue Francis de Pressensé ,69266,69100,Villeurbanne,+33478680203,+33478030660,,beth-menahem@yahoo.fr,true,false,false,false,false,false,,false,34949683600025,125,"{""2019-2020"": 95, ""2020-2021"": 101, ""2021-2022"": 103, ""2022-2023"": 102, ""2023-2024"": 109, ""2024-2025"": 125}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4495,Numéro de rue,1989-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691664J,,,,"{""2016-2017"": 109.9, ""2017-2018"": 111.3, ""2018-2019"": 112.9, ""2019-2020"": 118.4, ""2020-2021"": 110.9, ""2021-2022"": 107.2, ""2022-2023"": 121.5, ""2023-2024"": 128.2, ""2024-2025"": 129.3}",2025-10-07,5297,POINT (4.897064879003308 45.76849935704521)
edu_education.college.5300,0693528K,Section d'enseignement général et professionnel adapté du Collège Marie Laurencin,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,75 route DE SAINT CLEMENT BP 137 69173 TARARE CEDEX,69243,69173,Tarare,+33474050074,,,ce.0693528K@ac-lyon.fr,true,false,false,false,,,,false,19692700800017,,,,Numéro de rue,1992-06-19,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH C,,2025-10-07,5300,POINT (4.444735523834281 45.896641185418495)
edu_education.college.5310,0693834T,Collège Théodore Monod,COLLEGE,340,Public,SANS OBJET,99,34 rue Jean Jaurès ,69029,69500,Bron,+33478268076,+33472158079,https://collegetheodoremonod.blogs.laclasse.com/,ce.0693834T@ac-lyon.fr,true,false,true,false,true,false,REP,true,19693843500027,566,"{""2019-2020"": 548, ""2020-2021"": 544, ""2021-2022"": 536, ""2022-2023"": 540, ""2023-2024"": 556, ""2024-2025"": 566}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13248,Numéro de rue,2001-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691479H,,,Circonscription d'inspection du 1er degré de Bron,"{""2016-2017"": 83.1, ""2017-2018"": 82.8, ""2018-2019"": 82.3, ""2019-2020"": 86.7, ""2020-2021"": 87.1, ""2021-2022"": 86.5, ""2022-2023"": 83.9, ""2023-2024"": 84.8, ""2024-2025"": 87}",2025-10-07,5310,POINT (4.903545049869182 45.730537989010315)
edu_education.college.5312,0693890D,Collège Georges Charpak,COLLEGE,340,Public,SANS OBJET,99,47 chemin des Andrés ,69028,69126,Brindas,+33478160820,+33478879701,https://college-charpak-brindas.blog.ac-lyon.fr/,ce.0693890D@ac-lyon.fr,true,false,true,false,true,false,,false,19693844300013,803,"{""2019-2020"": 671, ""2020-2021"": 733, ""2021-2022"": 794, ""2022-2023"": 802, ""2023-2024"": 803, ""2024-2025"": 803}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9512,Numéro de rue,2002-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693890D,,,Circonscription d'inspection du 1er degré de Grézieu la Varenne,"{""2016-2017"": 124.2, ""2017-2018"": 124.9, ""2018-2019"": 125.7, ""2019-2020"": 126.4, ""2020-2021"": 125.9, ""2021-2022"": 126.9, ""2022-2023"": 124.7, ""2023-2024"": 124.2, ""2024-2025"": 125.3}",2025-10-07,5312,POINT (4.703621165797147 45.72206344255295)
edu_education.college.5316,0694007F,Collège Gilbert Dru,COLLEGE,340,Public,SANS OBJET,99,42 rue Jeanne Hachette ,69383,69003,Lyon 3e Arrondissement,+33472686990,+33478541185,https://collegegilbertdru.etab.ac-lyon.fr/spip/,ce.0694007f@ac-lyon.fr,true,false,true,false,false,false,,false,19693846800010,698,"{""2019-2020"": 625, ""2020-2021"": 669, ""2021-2022"": 655, ""2022-2023"": 654, ""2023-2024"": 724, ""2024-2025"": 698}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.17736,Numéro de rue,2005-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0694007F,,,Circonscription d'inspection du 1er degré de Lyon 3ème,"{""2016-2017"": 113, ""2017-2018"": 112.4, ""2018-2019"": 110.7, ""2019-2020"": 107.7, ""2020-2021"": 104, ""2021-2022"": 98.6, ""2022-2023"": 99.9, ""2023-2024"": 103.2, ""2024-2025"": 103.2}",2025-10-07,5316,POINT (4.863728792262061 45.75320022308819)
edu_education.college.5321,0694092Y,Collège le Petit Pont,COLLEGE,340,Public,SANS OBJET,99,730 avenue des hauts du lyonnais ,69227,69850,Saint-Martin-en-Haut,+33437410202,+33437416949,https://lepetitpont-stmartinenhaut.ent.auvergnerhonealpes.fr/,0694092y@ac-lyon.fr,true,false,false,false,true,false,,false,20001668100013,314,"{""2019-2020"": 409, ""2020-2021"": 370, ""2021-2022"": 367, ""2022-2023"": 354, ""2023-2024"": 346, ""2024-2025"": 314}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15425,Numéro de rue,2009-08-25,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0690078K,,,Circonscription d'inspection du 1er degré de Grézieu la Varenne,"{""2016-2017"": 112.2, ""2017-2018"": 113.9, ""2018-2019"": 114.6, ""2019-2020"": 115.3, ""2020-2021"": 116.3, ""2021-2022"": 116.3, ""2022-2023"": 115.5, ""2023-2024"": 114, ""2024-2025"": 114.3}",2025-10-07,5321,POINT (4.553935487962847 45.65788563180425)
edu_education.college.5323,0694096C,Section d'Enseignement Général et Professionnel Adapté du Collège Emile Zola,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,Avenue de Verdun 69220 BELLEVILLE EN BEAUJOLAIS,69019,69220,Belleville-en-Beaujolais,+33474661618,,,ce.0694096C@ac-lyon.fr,true,false,false,false,,,,false,19690007000018,,,,Rue,2007-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH C,,2025-10-07,5323,POINT (4.7492541426159125 46.10498945788737)
edu_education.college.5324,0694151M,Collège Christiane Bernardin,COLLEGE,340,Public,SANS OBJET,99,7 bis Grande rue ,69089,69340,Francheville,+33472167800,,https://christianebernardin.blogs.laclasse.com/,ce.0694151m@ac-lyon.fr,true,false,true,false,true,false,,false,20002827200017,598,"{""2019-2020"": 639, ""2020-2021"": 650, ""2021-2022"": 651, ""2022-2023"": 658, ""2023-2024"": 628, ""2024-2025"": 598}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.19264,Numéro de rue,2011-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693890D,,,Circonscription d'inspection du 1er degré d'Oullins,"{""2016-2017"": 126.2, ""2017-2018"": 126.9, ""2018-2019"": 125, ""2019-2020"": 126.4, ""2020-2021"": 125.7, ""2021-2022"": 124.3, ""2022-2023"": 121.7, ""2023-2024"": 118.2, ""2024-2025"": 116}",2025-10-07,5324,POINT (4.775001492956221 45.740847939631344)
edu_education.college.5326,0694185Z,Collège Privé Al Kindi,COLLEGE,340,Privé,HORS CONTRAT,10,17 RUE SULLY 69150 DECINES CHARPIEU,69275,69150,Décines-Charpieu,+33478490202,,,secretariat@al-kindi.fr,false,false,false,false,,,,false,49971455800016,324,"{""2019-2020"": 239, ""2020-2021"": 238, ""2021-2022"": 265, ""2022-2023"": 298, ""2023-2024"": 307, ""2024-2025"": 324}",,Numéro de rue,2012-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691495A,,,,"{""2016-2017"": 95, ""2017-2018"": 99.8, ""2018-2019"": 71.7, ""2019-2020"": 87.2, ""2020-2021"": 84.4, ""2021-2022"": 69.1, ""2022-2023"": 111.3, ""2023-2024"": 110.6, ""2024-2025"": 111.4}",2025-10-07,5326,POINT (4.975825350229936 45.7706972596651)
edu_education.college.5327,0694188C,Ecole des enfants intellectuellement précoces de Lyon,COLLEGE,340,Privé,HORS CONTRAT,10,27 rue RAOUL SERVANT 69007 LYON,69387,69007,Lyon 7e Arrondissement,+33437378665,,,contact@edeip-lyon.fr,false,false,false,false,,,,false,79906530500028,,,,Numéro de rue,2012-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5327,POINT (4.8376610263313555 45.74567273688277)
edu_education.college.5328,0694191F,Collège La Tourette,COLLEGE,340,Public,SANS OBJET,99,80 boulevard de la Croix-Rousse ,69381,69001,Lyon 1er Arrondissement,+33478723452,+33478723766,http://www.college-tourette.fr/,ce.0694191F@ac-lyon.fr,true,false,false,false,true,false,,false,20003791900012,709,"{""2019-2020"": 784, ""2020-2021"": 783, ""2021-2022"": 745, ""2022-2023"": 731, ""2023-2024"": 750, ""2024-2025"": 709}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.17948,Numéro de rue,2013-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0694191F,,,Circonscription d'inspection du 1er degré de Lyon 5ème - 1er,"{""2016-2017"": 132.1, ""2017-2018"": 134.8, ""2018-2019"": 134.5, ""2019-2020"": 134.3, ""2020-2021"": 128.4, ""2021-2022"": 134.6, ""2022-2023"": 139.3, ""2023-2024"": 137.3, ""2024-2025"": 135}",2025-10-07,5328,POINT (4.824942479785037 45.77364696686043)
edu_education.college.5332,0694227V,Collège Charles de Gaulle,COLLEGE,340,Public,SANS OBJET,99,48 route de Givors ,69289,69780,Saint-Pierre-de-Chandieu,+33472205851,,https://charlesdegaulle-stpierredechandieu.ent.auvergnerhonealpes.fr/,ce.0694227v@ac-lyon.fr,true,false,true,false,false,false,,false,20005206600012,560,"{""2019-2020"": 525, ""2020-2021"": 565, ""2021-2022"": 587, ""2022-2023"": 587, ""2023-2024"": 580, ""2024-2025"": 560}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.18057,Numéro de rue,2015-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0694227V,,,Circonscription d'inspection du 1er degré de Saint Pierre de Chandieu,"{""2016-2017"": 125.7, ""2017-2018"": 127.2, ""2018-2019"": 129.5, ""2019-2020"": 131.1, ""2020-2021"": 128.1, ""2021-2022"": 126.4, ""2022-2023"": 125.4, ""2023-2024"": 128.7, ""2024-2025"": 127.4}",2025-10-07,5332,POINT (5.004029988525339 45.64722494323503)
edu_education.college.5370,0694660R,Collège Jacques Chirac,COLLEGE,340,Public,SANS OBJET,99,29 chemin du Chabert ,69115,69400,Limas,,,,ce.0694660r@ac-lyon.fr,false,false,false,false,false,false,,false,93999011500015,,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.25002,Numéro de rue,2024-10-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692420F,,,,,2025-10-07,5370,POINT (4.700649827492931 45.97835293035336)
edu_education.college.5314,0693975W,Collège Simone Veil,COLLEGE,340,Public,SANS OBJET,99,989 route de L'Arbresle ,69050,69380,Châtillon,+33472548380,+33472548381,https://simoneveil-chatillon.ent.auvergnerhonealpes.fr/,ce.0693975w@ac-lyon.fr,true,false,true,false,true,false,,false,19693845000018,708,"{""2019-2020"": 647, ""2020-2021"": 687, ""2021-2022"": 739, ""2022-2023"": 763, ""2023-2024"": 756, ""2024-2025"": 708}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3287,Numéro de rue,2004-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693975W,,,Circonscription d'inspection du 1er degré de l'Arbresle,"{""2016-2017"": 126.8, ""2017-2018"": 126.6, ""2018-2019"": 127.4, ""2019-2020"": 127.4, ""2020-2021"": 126.3, ""2021-2022"": 125.7, ""2022-2023"": 125, ""2023-2024"": 126.2, ""2024-2025"": 127}",2025-10-07,5314,POINT (4.641675580321432 45.86735067784399)
edu_education.college.5315,0693995T,Ecole secondaire privée Bienheureux François de Fatima,COLLEGE,340,Privé,HORS CONTRAT,10,3 rue DES DEUX AMANTS 69009 LYON,69389,69009,Lyon 9e Arrondissement,+33478372174,,,,true,false,false,false,,,,false,44981335100029,,,,Numéro de rue,2004-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5315,POINT (4.797247698680094 45.76916370052223)
